Kelas;Soal;A;B;C;D;E;Jawaban
11;Kualitas lingkungan hidup seperti udara yang tercemar dapat menyebabkan...;Gangguan penglihatan;Gangguan pernafasan;Penyakit tulang;Penyakit perut;Penyakit kulit;b
11;Umumnya kualitas air mengalami penurunan atau mengalami pencemaran terjadi pada...;Sungai;Laut;Danau;Air tanah;Rawa;a
11;Rusaknya tumbuhan memicu terjadinya...;Pencemaran tanah;Pencemaran sungai;Pemanasan global;Menipisnya lapisan ozon;Pencemaran air;c
11;Air danau yang berkualitas umumnya dimanfaatkan untuk keperluan berikut, kecuali...;Mandi;Minum;Perikanan;Perkebunan;Memasak;d
11;Kualitas lingkungan dapat di ukur dengan menggunakan acuan...;Kualitas air;Kualitas udara;Kualitas tanah;Kualitas tumbuhan;Kualitas hewan;a
11;Lingkungan hidup yang tidak dapat berfungsi lagi disebut...;Fungsi lingkungan;Kerusakan lingkungan;Ketersediaan lingkungan;Pemanfaatan lingkungan;Pencemaran lingkungan;b
11;Gempa tektonik yang terjadi di laut berpotensi adanya gelombang besar yang disebut...;Tsunami;Ombak;Arus laut;Pasang;Surut;a
11;Berikut ini yang tidak menyebabkan terjadinya pencemaran udara adalah...;Penggunaan kendaraan dengan BBG;Asap kendaraan bermotor;Pembakaran sampah;Kebakaran hutan;Asap pabrik;a
11;Berikut ini kerusakan lingkungan hidup karena kegiatan perikanan adalah...;Ladang berpindah;Penebangan liar;Pencemaran udara;Menangkap ikan dengan racun;Menangkap ikan dengan racun;D
11;Sungai tercemar dengan banyaknya sampah yang membuat aliran air tersumbat. Sampah sebagai bahan pencemaran disebut...;Benda;Polutan;Sumber masalah;Pencemaran;Organik;b
11;Penyebab utama banjir bandang adalah...;Gundulnya hutan akibat illegal logging didaerah hulu;Pembangunan rumah dipegunungan;Adanya bangunan dibantaran sungai;Tidak ada daerah resapan air;Tidak adanya saluran air;a
11;Berikut ini termasuk lingkungan hidup sebagai dampak industrialisasi yaitu...;Gunung meletus;Kebakaran hutan akibat el nino;Banjir akibat la nina;Pencemaran sungai akibat dilarangnya AMDAL;Pengangguran besar-besaran akibat PHK;d
11;Berhasil atau gagalnya pembangunan ditentukan oleh...;Bentuk pemerintahannya;Sumber kekayaan alam;Kualitas sumber daya alam;Kualitas sumber daya manusianya;Jumlah penduduk;d
11;Gas yang paling banyak di udara adalah...;Karbondioksida;Hidrogen;Nitrogen;Helium;Argon;c
11;Kawasan khusus untuk melindungi hewan tertentu agar tidak punah adalah...;Cagar budaya;Taman nasional;Suaka margasatwa;Hutan lindung;Suaka alam;c
11;Oksida berikut di dalam air akan memerahkan lakmus biru adalah ...;BaO;Al2O3;CaO;P2O5;P2O5;D
11;Untuk mengubah pH larutan HCl dari 2 menjadi 3 maka larutan tersebut harus diencerkan sebanyak ...;10 kali;3 kali;2,5 kali;5 kali;1,5 kali;A
11;Suatu larutan dengan pH 5 dicampurkan dengan larutan yang sama dengan pH 3, maka pH campuran adalah ...;3,3;4;4,5;3,5;4,9;A
11;Kekuatan asam lemah biasanya dibandingkan dengan menggunakan ...;tetapan ionisasinya;derajat ionisasinya;nilai pH-nya;kelarutannya;konsentrasinya;A
11;Larutan asam etanoat 0,01 M yang terionisasi sebanyak 4% mempunyai pH sebesar ...;2;0,6;1,6;2,4;3,4;D
11;Ion hidrogen fosfat (HPO42-) merupakan asam lemah. Basa konjugatnya adalah ...;H3PO4;H2PO4-;PO43-;P2O5;H2O;C
11;Suatu basa L(OH)3 sebanyak 15,6 g tepat bereaksi dengan 29,4 g asam H2A. Jika Ar L = 27, H = 1, O = 16 maka massa molar H2A adalah ...;29,5 g;156 g;147 g;78 g;210 g;C
11;Tetapan kesetimbangan ionisasi untuk reaksi: HNO2 + CN- ⇌ HCN + NO2- adalah 1,1 × 10-6. Berdasarkan nilai tetapan ini, dapat disimpulkan bahwa ...;CN- adalah basa lebih kuat dari NO2-;HCN lebih kuat daripada asam HNO2;basa konjugat HNO2 adalah NO2-;asam konjugat CN- adalah HCN;HNO2 bereaksi dengan F- membentuk HF;A
11;Jika ke dalam larutan asam nitrat ditambahkan larutan kalium hidroksida terjadi hal berikut, kecuali ...;molekul air bertambah;ion H+ berkurang;ion OH- bertambah;pH larutan berkurang;terjadi reaksi penetralan;D
11;Untuk reaksi: NH4OH ⇌ NH4+ + OH- diketahui tetapan kesetimbangannya, Kb(NH3) = 1,81 × 10-5. Jika 3,4 g NH3 dilarutkan ke dalam air sampai volumenya 2 L maka konsentrasi NH4+ dalam larutan sebesar ...;1,81 × 10-5;1,81 × 10-6;4,25 × 10-2;1,34 × 10-3;6,00 × 10-3;D
11;Persamaan kimia berikut yang mewakili reaksi penetralan asam basa adalah ...;H2SO4(aq) + 2H2O(l) → 2H3O+(aq) + SO42-(aq);NH3(g) + 2H2O(l) → NH4OH(aq);Zn(s) + Cu2+(aq) → Zn2+(aq) + Cu(s);CuO(s) + 2HNO3(aq) → Cu(NO3)2(aq) + H2O(l);SO3(g) + H2O(l) → H2SO4(aq);D
11;Jika 99 mL NaOH 0,2 M dicampurkan dengan 100 mL HCl 0,2 M maka pH campuran adalah ...;1;2;3;4;5;B
11;Indikator yang tepat untuk titrasi larutan HCl oleh larutan NaOH adalah ...;metil jingga dengan trayek pH = 3,1-4,4;metil merah dengan trayek pH = 4,4-6,2;bromtimol biru dengan trayek pH = 6,0-8,0;fenolftalein dengan trayek pH = 8,8-10;alizarin kuning dengan trayek pH = 10,1-12;C
11;Menurut Bronsted-Lowry, asam adalah ...;pendonor proton;pendonor elektron;penerima elektron;penerima proton;penerima ion H+;A
11;Spesi dalam reaksi yang berperan sebagai basa Lewis adalah ...;H2O;CN-;I-;NH3;PCl3;B
11;Larutan yang dibuat dengan melarutkan asam benzoat 0,01 mol dan natrium benzoat 0,02 mol dalam 500 mL air mempunyai pH antara (Kb = 6,5 × 10-5) ...;2 dan 3;4 dan 5;5 dan 6;3 dan 4;6 dan 7;B
11;Jika 50 mL KOH 0,2 M ditambahkan ke dalam 40 mL HCOOH 0,5 M (Ka = 1,78 × 10-4), pH larutan campuran adalah ...;7;4;4,74;5,5;3,45;C
11;Di antara larutan garam berikut dengan konsentrasi molar yang sama dan mempunyai pH paling tinggi adalah ...;KNO3;NH4Cl;CH3COONa;NaCN;CH3NH2;D
11;Larutan garam berikut konsentrasi molarnya sama. Larutan yang paling basa adalah ...;NaI;NaCN;NaNO3;NaF;CH3COONa;B
11;Untuk membuat larutan penyangga dengan pH sekitar 3 dan 4, dapat digunakan campuran ...;NH4NO3 dan NH3;HNO2 dan NaNO2;HOCl dan NaOCl;NaHCO3 dan Na2CO3;CH3COOH dan CH3COONa;B
11;Rumus kimia dari metana adalah ...;CH4;CH6;C2H6;C2HO;C;a
11;Hidrokarbon adalah sebuah senyawa yang terdiri dari:;Unsur karbon dan hydrogen;Unsur atom dan molekul;Unsur dan senyawa yang dicampur;Campuran dari NaCl dan Iodium;Oksigen dan litium;a
11;Unsur-unsur golongan alkali tanah sifat-sifat kimianya hamper sama karena ...;Jumlah elektronnya sama;Jumlah electron pada dua orbital terluarnya sama;Jumlah electron pada kulit terluarnya sama;Jumlah protonnya sama;Konfigurasi elektronnya sama;c
11;Faktor- faktor yang mempengaruhi laju reaksi adalah ... 1) Luas permukaan sentuhan 2) Konsentrasi zat pereaksi 3) Suhu saat reaksi saat berlangsung 4) Penambahan katalis yang tepat;1 dan 3;2 dan 4;1 dan 4;1, 2, 3 dan 4;1, 2, 3 dan 4;D
11;Suatu unsur rmemiliki konfigurasi elektron: 1s2 2s2 2p6 3s2 3p5, termasuk dalam golongan ...;Alkali;Alkali tanah;Halogen;Nitrogen;Gas mulia;c
11;Diantara beberapa pilihan yang mana termasuk sifat asam: 1) rasanya asam 2) bereaksi dengan garam 3) bersifat kaustik (licin) 4) mempunyai pH lebih kecil dari 7 5) dapat mengubah merah ke biru;1 dan 3;1 dan 4;3 dan 5;4 dan 5;2 dan 4;b
11;Tentukan tipe molekul senyawa-senyawa biner rangkap XeO4 adalah ...;AX4;AX3;AX6;AX2;AX8;a
11;Jika 200 ml CH3COOH 0,2 M dicampur dengan 200 ml NaOH maka pH terbentuk (Ka = 10-5 ...;4;5;6;9;9;D
11;Untuk membuat 500 mL larutan H2SO4 0.05 M dibutuhkan larutan H2SO4 5 M sebanyak...mL;5 mL;10 mL;2.5 mL;15 mL;5.5 M;a
11;Untuk konsentrasi yang sama di antara senyawa asam berikut yang sifat asamnya paling kuat adalah ...;H2SO4;HCl;H2S;CH3COOH;HF;a
11;Teori Max Planck digunakan oleh Niels Bohr untuk menjelaskan ...;Spektrum atom helium;Spektrum atom hidrogen;Frekuensi radiasi;Spektrum ion litium;Mekanika kuantum;b
11;Tingkatan energi utama dimana electron itu berada ditunjukan oleh ...;Bilangan kuantum azimut;Bilangan kuantum magnetik;Bilangan kuantum spin;Bilangan kuantum utama;Orbital molekul;d
11;Harga bilangan kuantum utama kulit N adalah ...;1;2;3;4;5;d
11;Jumlah electron maksimum yang dapat menempati kulit N adalah ...;8;18;32;72;98;c
11;Bilangan kuantum yang menggambarkan jenis sub kulit electron pada atom adalah ...;Bilangan kuantum utama;Bilangan kuantum azimut;Bilangan kuantum magnetik;Bilangan kuantum spin;Spin electron;b
11;Konfigurasi elektron yang paling tepat dari unsur 19K adalah ...;1s2 2s2 2p6 3s2 3p6 3d1;1s2 2s2 2p6 3s2 3p6 4d1;1s2 2s2 2p6 3s2 3p6 3d5;1s2 2s2 2p6 3s2 3p6 4s1;1s2 2s2 2p6 3s2 3p6 4s2 3d10 4p6;d
11;Jumlah orbital pada sub kulit f adalah ...;1;3;5;7;9;d
11;Unsur Ca memiliki konfigurasi elektron 1s2 2s2 2p6 3s2 3p6 4s2 terletak pada ...;Periode ke -- 2 golongan IIA;Periode ke -- 2 golongan VIA;Periode ke -- 4 golongan IVA;Periode ke -- 4 golongan IIA;Periode ke -- 4 golongan IIA;D
11;Letak unsur X dengan nomor atom 26 dan nomor massa 56 dalam sistem periodik pada golongan dan periode ...;IIA dan 6;VIA dan 3;VIB dan 4;VIII dan 4;VIII dan 4;D
11;Unsur yang mmiliki konfigurasi elektron 1s2 2s2 2p6 3s2 3p3 adalah ...;P;V;Ni;Si;N;a
11;Ion berikut yang mempunyai konfigurasi elektron: [Ar] 3d4 adalah ...;20Ca;22Ti;24Cr;25Mn;26Fe;c
11;Leta kunsur X dalam system periodic unsur apabila konfigurasi elktronnya [Ar] 3d10 4s2 4p6 adalah ...;Golongan IIA dan periode ke 4;Golongan IIA dan periode ke 5;Golongan IIA dan periode ke 6;Golongan VIIIA dan periode ke 4;Golongan VIIIA dan periode ke 4;D
11;Atom suatu unsur terletak pada golongan IA periode 3 memiliki kofigurasi elektron ...;[He] 2s1;[Ne] 3s2 3P1;[He] 3s1;[He] 4s1;[He] 4s2 3P1;c
11;Di dalam system periodik, unsur- unsur transisi terletak di antara golongan- golongan ...;IIA dan IIIA;IIA dan IIB;IIB dan IIIB;IA dan IIB;IIIB dan VIIIB;a
11;Suatu atom unsur X mempunyai susunan elektron: 1s2 2s2 2p6 3s2 3p6 3d5 4s1. Unsur tersebut adalah ...;Logam alkali;Unsur halogen;Unsur golongan IB;Unsur transisi;Salah satu unsur lantanida;d
11;Jumlah elektron maksimum yang dapat menempati tingkat energy ketiga adalah ...;18;28;8;6;2;a
11;Kedudukan electron dalam suatu atom ditentukan oleh ...;Tingkat energi;Bilangan kuantum;Bilangan oksidasi;Panjang gelombang;Frekuensi;b
11;Penyataan berikut merupakan kelemahan teori atom Nils Bohr,kecuali ...;Tidak dapat menerangkan kedudukan electron dengan pasti;Lintasan elektron bukan merupakan elips;Tidak dapat menerangkan pengaruh medan magnet;Tiap lintasan electron dihuni electron;Tiap lintasan electron dihuni electron;D
11;Suatu atom dengan empat kulit elekton memiliki orbital sebanyak ...;8;12;16;20;30;c
11;Unsur dengan nomor atom 27, dalam system periodic unsur terletak pada ...;Golongan IIA dan periode ke 4;Golongan VIIA dan periode ke 3;Golongan VIIB dan periode ke 4;Golongan VIIIB dan periode ke 4;Golongan VIIIB dan periode ke 5;d
11;Kalor pembentukan adalah kalor yang dilepas atau dibutuhkan apabila 1 mol senyawa terbentuk dari...;Ion positif dan negatif;Molekul-molekul diatomik;unsur-unsurnya;Atom-atomnya;Senyawa yang lebih sederhana;c
11;pH larutan 100 mL NH4Cl 0,1 M jika Kb NH3(aq) = 10-5,adalah ...;3;4;5;6;7;c
11;Larutan CH3COONH4 0,1 M memiliki pH (Ka = Kb = 10-5) ...;8;4;2;7;7;D
11;Unsur uranium (Z = 92) termasuk dalam kelompok unsur ...;Golongan IVA;Aktinida;Golongan IVB;Lantanida;Golongan VI B;b
11;Di dalam sistem periodik,unsur-unsur transisi terletak di antara golongan-golongan...;IIA dan IIB;IIIB dan VIIIB;IIB dan IIIB;IIA dan IIIA;IA dan IIB;b
11;Berapakah konfigurasi eletron dari Xe = 54 ...;5s2,4d10,5f14;4s2,3d10,4p4;3d10,4s2,4p5;6p6,7s2,5f4;3s2,3p6,4s2;a
11;"Teori atom modern (mekanika kuantum) yang berisi (1924,prancis) ""elektron selain bersifat sebagai partikel bersifat gelombang"" adalah ...";teori louis de brogile;Teori bronsted-lowry;teori erwin schordinger;Teori haber-bosch;teori werner Heisenberg;a
11;Ion X2+ yang mengandung 12 proton dan 12 neutron memiliki konfigurasi elektron ...;1s2 2s2 2p4;1s2 2s2 2p4 3s2;1s2 2s2 2p6;1s2 2s2 2p5 3s2;1s2 2s2 2p6 3s2;c
11;Kelarutan Mg(OH)2 dalam air adalah 10^-3^ mol/L. Maka harga Ksp Mg(OH)2 adalah...;1 . 10^-6^;2 . 10^-6^;1 . 10^-9^;4 . 10^-9^;8 . 10^-9^;D
11;Dalam 200 mL air dapat larut 0,233 mg BaSO4. Hasil kali kelarutan BaSO4 adalah...(Mr BaSO4= 233 );1 . 10^-10^;3,6 . 10^-9^;3 . 10^-7^;2,5 . 10^-11^;1 . 10^-3^;D
11;Harga hasil kali kelarutan (Ksp) Ag2SO4 = 4 . 10^-12^ maka kelarutan nya dalam 1 liter air adalah...;2 . 10^-5^ mol;2 . 10^-4^ mol;1 . 10^-4^mol;1 . 10^-3^ mol;4 . 10^-2^ mol;C
11;Dalam 200 ml larutan terdapat 2 . 10^-5^ mol Mg(OH)2 jenuh, maka kelarutan Mg(OH)2 dalam larutan pH 11 + log 2 adalah..;1 . 10^-2^ M;0,5 . 10^-3^M;1 . 10^-6^ M;2 . 10^-6^ M;4 . 10^-6^ M;C
11;Dari data di atas, senyawa yang paling kecil kelarutannya dalam air adalah...;AgCl;Mg(OH)2;AgIO3;AgBr;Mn(OH)2;A
11;Diantara senyawa senyawa tersebut di atas yang paling mudah larut dalam air adalah...;Ag2CO3;Ag2CrO4;Ag2S;AgI;AgCl;A
11;Diketahui Ksp MgF2 adalah 10^-8^ maka kelarutan MgF2 dalam 0,01 M MgSO4 adalah...;8,4 x 10^-5^;5 x 10^-7^;10^-5^;10^-4^;10^-4^;D
11;Diketahui Ksp AlPO4 adalah 6,3 x 10^-19^ maka kelarutan AlPO4 dalam 0,63 M Al(OH)3 adalah...;8,4 x 10^-16^;5 x 10^-16^;1 x 10^-16^;1 x 10^-18^;1 x 10^-18^;D
11;Jika Ksp Ag2CO3 = 1 . 10^-14^, maka kelarutan Ag2CO3 dalam AgCl 0,001 M adalah...;5 . 10^-13^;1 . 10^-12^;2 . 10^-12^;1 . 10^-8^;1 . 10^-8^;D
11;Jika kelarutan senyawa AgCl dalam air murni adalah 1 . 10^-5^M, maka kelarutan AgCl dalam larutan AgNO3 0,01 M adalah..;10^-9^;10^-8^;10^-7^;10^-6^;10^-5^;B
11;Pada suhu tertentu kelarutan Mg(OH)2 , (Ar Mg = 24  O = 16  H = 1) dalam tiap 2 Liter larutan jenuhnya sebanyak 116 mg , maka kelarutan Mg(OH)2 dalam larutan MgCl2 0,1 M. adalah . . . .;4 x 10^-4^ mol/L;2 x 10^-4^ mol/L;1 x 10^-4^ mol/L;1x 10^-8^ mol/L;4 x 10^-9^ mol/L;C
11;Pada suhu dan tekanan tertentu kelarutan Ba(OH)2 ( Ar Ba=137, O=16, H=1), dalam tiap liter larutan jenuhnya sebanyak 171 mg, maka kelarutan Ba(OH)2 dalam BaCl2 0,001 M. adalah...;4 x 10^-4^ mol/L;2 x 10^-4^ mol/L;1 x 10^-4^ mol/L;1x 10^-3^ mol/L;4 x 10^-3^ mol/L;C
11;Kelarutan Ca(OH)2 (Mr = 74) dalam 1L larutan jenuhnya sebanyak 7,4 mg , maka pH larutan jenuh Ca(OH)2 adalah . . . .;10;10 + log2;10 -- log2;4 + log2;4 -- log2;B
11;Kelarutan Mg(OH)2 (Mr = 58) dalam 100 mL larutan jenuhnya sebanyak 0,58 mg maka pH larutan jenuh Mg(OH)2 adalah . . . .;4 -- log2;4 + log2;10 -- log2;10 + log2;. 10;D
11;Larutan L(OH)2 mempunyai pH = 10, Hasil kali kelarutan dari L(OH)2 adalah...;10^-10^;5 . 10^-13^;10^-11^;5 . 10^-16^;10^-18^;B
11;Senyawa yang mengendap adalah...;BaCrO4 dan CaCrO4;CaCrO4 dan SrCrO4;CaCrO4 dan CuCrO4;BaCrO4 dan PbCrO4;BaCrO4 dan PbCrO4;D
11;Maka pasangan senyawa yang berwujud larutan adalah ..;Ba(OH)2 dan Mg(OH)2;Ca(OH)2 dan Ba(OH)2;Pb(OH)2 dan Fe(OH)2;Mg(OH)2 dan Pb(OH)2;Fe(OH)2 dan Mg(OH)2;B
11;Maka garam yang akan larut adalah...;Ag2S dan Ag3PO4;Ag2S dan AgBr;Ag2CrO4 dan Ag2SO4;Ag3PO4 dan AgBr;AgBrdan Ag2SO4;C
11;Urutan kelarutan garam-garam tersebut diatas dari yang besar ke yang kecil adalah ...;AgCl -- Ag2CO3 -- Ag3PO4 -- Ag2S;Ag2S -- AgCl -- Ag3PO4 -- Ag2CO3;Ag2CO3 -- Ag3PO4 -- AgCl -- Ag2S;Ag2S -- Ag3PO4 -- Ag2CO3 -- AgCl;AgCl -- Ag2S -- Ag2CO3 -- Ag3PO4;C
11;Maka hidroksida yang larut adalah...;X(OH)2;Y(OH)2;Z(OH)2;X(OH)2 dan Y(OH)2;Z(OH)2 dan Y (OH)2;D
11;salah satu perbedaan antara koloid dengan suspensi adalah...;koloid bersifat homogen sedangkan suspensi bersifat heterogen;koloid menghamburkan cahaya sedangkan suspensi meneruskan cahaya;koloid stabil sedangkan suspensi tidak stabil;koloid dua fasa sedangkan suspensi satu fasa;koloid transparan sedangkan suspensi keruh;C
11;Sistem koloid yang dibuat dengan men-dispersikan zat padat ke dalam cairan adalah...;aerosol;emulsi;buih;sol;gel;D
11;Jenis koloid yang zat terdispersinya cair dan medium pendispersinya gas adalah...;Gel;Sol;Busa;Aerosol cair;Aerosol cair;D
11;Diantara zat berikut yang bukan merupakan system koloid adalah...;asap;debu;kabut;udara;udara;D
11;yang merupakan sifat koloid adalah...;1,2 dan 3;1 dan 3;2dan 4;1,2,3 dan 4;1,2,3 dan 4;D
11;Sistem dispersi koloid berikut yang merupakan zat padat yang terdispersi dalam cair adalah . . . .;mentega;batu apung;santan;cat;cat;D
11;Mutiara adalah system dispersi ...;zat padat dalam medium pendispersi cair;zat cair dalam medium pendispersi cair;zat cair dalam medium pendispersi padat;zat padat dalam medium pendispersi padat;gas dalam medium pendispersi cair;C
11;Gejala atau proses yang paling tidak ada kaitannya dengan system koloid adalah...;efek tyndall;dialysis;koagulasi;elektrolisis;elektrolisis;D
11;Larutan yang tergolong koloid adalah nomor...;1 dan 5;2 dan 3;3 dan 4;1 dan 4;3 dan 5;D
11;Salah satu sifat penting dari dispersi koloid yang dapat dimanfaatkan dalam bidang indutri dan analisis biokimia adalah...;prinsif elektroforesis;efek tyndall;gerak brown;homogeniasasi;peptisasi;A
11;Subkulit s, p, d dan f masing-masing mempunyai orbital...;1, 3, dan 7;3, 5, dan 14;2, 6, dan 10;2, 3, dan 10;1, 3, dan 5;C
11;Diketahui nomor atom Zn = 30, konfigurasi elektron ion Zn^2+^ adalah...;1s^2^2s^2^2p^6^3s^2^3p^6^4s^2^3d^10^;1s^2^2s^2^2p^6^3s^2^3p^6^4s^1^3d^9^;1s^2^2s^2^2p^6^3s^2^3p^6^4s^2^3d^8^;1s^2^2s^2^2p^6^3s^2^3p^6^3d^10^;1s^2^2s^2^2p^6^3s^2^3p^6^4s^2^3d^9^;D
11;Konfigurasi elektron ion P^+3^ = 1s^2^2s^2^2p^6^3s^2^3p^6^3d^5^. Dalam sistem periodik, unsur P terletak pada...;periode 3, golongan VIA;periode 3, golongan VIIA;periode 4, golongan VIB;periode 4, golongan VIIB;periode 4, golongan VIIIB;C
11;Berapa nilai ∆H untuk reaksi: H2(g) + O2(g) → H2O2(l) berdasarkan persamaan termokimia berikut?;+93,9 kj;-187,8 kj;+187,8kj;-375,6 kj;+375,6kj;A
11;Manakah perumusan yang benar menurut Hukum Hess untuk diagram dibawah?;∆H~1~ = ∆H~2~ + ∆H~3~ + ∆H~4~;∆H~1~ + ∆H~2~ = ∆H~3~ + ∆H~4~;∆H~1~ + ∆H~2~ + ∆H~3~ = ∆H~4~;∆H~1~ - ∆H~2~ = ∆H~3~ + ∆H~4~;∆H~1~ = ∆H~2~ + ∆H~3~ - ∆H~4~;B
11;Diketahui ∆H~f~ dari NH~3(g)~, NO~(g)~ dan H~2~O~(l)~ adalah -46,2, +90,4 dan -286 kj/mol. Maka ∆H reaksi 4NH~3(g)~ + 5O~2(g)~ → 4NO~(g)~ + 6H~2~O~(l)~ adalah...;-149,4 kj;+330,2 kj;-597,6 kj;-1.169,6 kj;-1.892,8 kj;D
11;Diketahui data entalpi pembentukan standar: C3H8(g) ∆H^0^~f~ = -104 kj mol^-1^, CO2(g) ∆H^0^~f~ = -394 kj mol^-1^, H2O(g) ∆H^0^~f~ = -286 kj mol^-1^. Nilai ∆H reaksi C3H8(g) + 5O2(g) → 3CO~2(g)~ + 4H~2~O~(g)~ adalah...;-1.034 kj;-1.121 kj;-1.134 kj;-2.222 kj;-2.232 kj;C
11;Tiga faktor penting agar pembakaran dapat terjadi, yaitu...;karbon dioksida, bahan bakar, kalor;oksigen, bahan bakar, kalor;oksigen, karbon dioksida, kalor;oksigen, air, kalor;karbon dioksida, air, kalor;B
11;Diketahui reaksi: S(s) + O2(g) → SO2(g) ∆H~1~ = -299 kj mol^-1^, SO2(g) + ½O2(g) → SO3(g) ∆H~2~ = x kj mol^-1^, S + 1½O~2(g)~ → SO3(g) ∆H~3~ = -396 kj mol^-1^. Besarnya X adalah...;+49,9 kj mol^-1^;+97 kj mol^-1^;-194 kj mol^-1^;-97 kj mol^-1^;-97 kj mol^-1^;D
